latitude longitude northCurrent eastCurrent obstacle
11 7 -0.1006475305184722 0.057352844858542085 0
11 8 -0.1050655129365623 0.13034514477476478 0
11 9 -0.11569476267322898 0.12005567969754338 0
11 10 -0.07640939531847835 0.2143731890246272 0
11 11 -0.08039365871809423 0.24300620006397367 0
11 12 -0.08689901744946837 0.24274517875164747 0
11 13 -0.024365294026210904 0.23130687233060598 0
11 14 0.0521785591263324 0.16215237416327 0
11 15 0.13180029531940818 0.11595840658992529 0
11 16 0.07584986230358481 0.10131868766620755 0
11 17 0.02469198126345873 0.08720168191939592 0
11 18 0.049523770227096975 0.10415307013317943 0
11 19 0.10878126276656985 0.05340027529746294 0
11 20 0.21135697653517127 0.03070563357323408 0
11 21 0.2779022315517068 0.03041311667766422 0
11 22 0.25532832415774465 -0.005602034482762974 0
11 23 0.3656889218837023 -0.023602307395776734 0
11 24 0.4073434267193079 -0.1732709560310468 0
11 25 0.3731313720345497 -0.1628347747027874 0
11 26 0.21651777531951666 -0.10325008537620306 0
11 27 0.3825957663357258 -0.1138604199513793 0
11 28 0.39426663145422935 -0.025111484341323376 0
11 29 0.20720265479758382 0.07210520602529868 0
11 30 0.22164481412619352 0.06599779753014445 0
11 31 0.16791818756610155 0.06577523285523057 0
11 32 0.0969439810141921 -0.04805133800255135 0
11 33 0.21090799057856202 -0.25068224128335714 0
11 34 0.3400549590587616 -0.16451020166277885 0
11 35 0.11724890675395727 -0.13352871732786298 0
11 36 0.05373244406655431 -0.1914041629061103 0
11 37 0.009740510286064819 -0.17530215997248888 0
11 38 -0.06409891809744295 -0.14582492783665657 0
11 39 -0.11361678833600308 -0.09732939628884196 0
11 40 -0.011631068133283406 -0.06880091223865747 0
11 41 0.006320793036138639 -0.04247676348313689 0
11 42 -0.0022960340575082228 -0.037312366999685764 0
11 43 0.004777753783855587 -0.028741712449118495 0
11 44 4.9E-324 4.9E-324 1
11 45 4.9E-324 4.9E-324 1
11 46 4.9E-324 4.9E-324 1
11 47 4.9E-324 4.9E-324 1
11 48 -0.09475494921207428 0.008284066803753376 0
11 49 -0.1066613458096981 0.010865890537388623 0
12 0 -0.2866542609408498 0.19766290578991175 0
12 1 -0.3387903217226267 0.258718341588974 0
12 2 -0.4073887448757887 0.3003825210034847 0
12 3 -0.3786721872165799 0.2963887443765998 0
12 4 -0.22653728164732456 0.1596688600257039 0
12 5 -0.12568349950015545 0.07693324238061905 0
12 6 -0.11474617989733815 0.16270011384040117 0
12 7 -0.12326667038723826 0.09713357593864202 0
12 8 -0.12313407938927412 0.12946424447000027 0
12 9 -0.11952621955424547 0.09379456518217921 0
12 10 -0.07816084893420339 0.18738037440925837 0
12 11 -0.07451088400557637 0.263049453496933 0
12 12 -0.09775000065565109 0.25892486795783043 0
12 13 -0.05444695730693638 0.21890451619401574 0
12 14 0.016389683645684272 0.15725252777338028 0
12 15 0.09655488701537251 0.11869033426046371 0
12 16 0.06483826879411936 0.052456329576671124 0
12 17 0.015225600334815681 0.06565122667234391 0
12 18 0.03137858767877333 0.083817926235497 0
12 19 0.08106509549543262 0.05296421889215708 0
12 20 0.11346907913684845 0.028447279008105397 0
12 21 0.15900932159274817 -7.059732233756222E-4 0
12 22 0.13978288555517793 -0.012525877100415528 0
12 23 0.2915224749594927 -0.004105728447029833 0
12 24 0.3661167360842228 -0.10849251062609255 0
12 25 0.47465554252266884 -0.20282019302248955 0
12 26 0.3301984556019306 -0.13408548943698406 0
12 27 0.41632435470819473 -0.11198921035975218 0
12 28 0.40753578767180443 -0.024194342317059636 0
12 29 0.14708370435982943 0.09261808724841103 0
12 30 0.18961144192144275 0.06795308412984014 0
12 31 0.20169758051633835 0.03661813493818045 0
12 32 0.11280150059610605 -0.06982216946198605 0
12 33 0.14365349896252155 -0.1978870565071702 0
12 34 0.24170333053916693 -0.1880672383122146 0
12 35 0.0887289666570723 -0.16002061683684587 0
12 36 0.05992110259830952 -0.23390323482453823 0
12 37 -0.03770809347042814 -0.1982663357630372 0
12 38 -0.023695457581197843 -0.13960685348138213 0
12 39 -0.037037947797216475 -0.09064100589603186 0
12 40 -0.0032502100220881402 -0.08482716139405966 0
12 41 2.4739848959143274E-4 -0.04674868378788233 0
12 42 -0.02709996042540297 -0.034197285072878 0
12 43 5.746318056480959E-4 -0.026753832586109638 0
12 44 4.9E-324 4.9E-324 1
12 45 4.9E-324 4.9E-324 1
12 46 4.9E-324 4.9E-324 1
12 47 4.9E-324 4.9E-324 1
12 48 4.9E-324 4.9E-324 1
12 49 -0.07461557909846306 0.03485662490129471 0
13 0 -0.34598127752542496 0.18816613592207432 0
13 1 -0.25461321882903576 0.23154868138954043 0
13 2 -0.3186897188425064 0.29355567693710327 0
13 3 -0.3424034286290407 0.3082649577409029 0
13 4 -0.27806780487298965 0.2751224413514137 0
13 5 -0.16282714065164328 0.0995876626111567 0
13 6 -0.11352141201496124 0.06973784952424467 0
13 7 -0.14130370155908167 0.1457290048711002 0
13 8 -0.12548559345304966 0.1368236541748047 0
13 9 -0.10466896928846836 0.08963469788432121 0
13 10 -0.0660545858554542 0.2337881955318153 0
13 11 -0.07346315775066614 0.27484412398189306 0
13 12 -0.09927940974012017 0.26463416777551174 0
13 13 -0.08295867964625359 0.21960326749831438 0
13 14 -0.04370598029345274 0.15063572116196156 0
13 15 0.03448376528103836 0.11211531609296799 0
13 16 0.01411681401077658 0.023388854635413736 0
13 17 -0.013651760637003463 0.0457525213714689 0
13 18 0.04022156166320201 0.06828879262320697 0
13 19 0.12061070557683706 0.05740021727979183 0
13 20 0.08433139277622104 0.022814156720414758 0
13 21 0.13761743204668164 -0.02139112722943537 0
13 22 0.1509674941189587 0.023658134043216705 0
13 23 0.23005816992372274 -0.00939909287262708 0
13 24 0.3296154700219631 -0.10449538542889059 0
13 25 0.4925687648355961 -0.2125934660434723 0
13 26 0.4337637200951576 -0.16932181641459465 0
13 27 0.4495554221794009 -0.1151939497794956 0
13 28 0.35357921570539474 -0.0279338916298002 0
13 29 0.18366221990436316 0.10066727944649756 0
13 30 0.15400413423776627 0.06874169129878283 0
13 31 0.2342784209176898 0.012213216512463987 0
13 32 0.11253275722265244 -0.11408072733320296 0
13 33 0.1141930939629674 -0.1776673998683691 0
13 34 0.11923334933817387 -0.16510808747261763 0
13 35 0.06963327340781689 -0.1744473446160555 0
13 36 0.0516766372602433 -0.25973088992759585 0
13 37 0.007909875217592344 -0.17508326936513186 0
13 38 0.021626134810503572 -0.12542563118040562 0
13 39 -0.07031451564398594 -0.12003584345802665 0
13 40 -0.05013624485582113 -0.09406898729503155 0
13 41 -0.04091438895557076 -0.06224036798812449 0
13 42 -0.04221751727163792 -0.0240934481844306 0
13 43 -0.014641772315371782 -0.03355809609638527 0
13 44 4.9E-324 4.9E-324 1
13 45 4.9E-324 4.9E-324 1
13 46 4.9E-324 4.9E-324 1
13 47 4.9E-324 4.9E-324 1
13 48 4.9E-324 4.9E-324 1
13 49 -0.06123489513993263 0.019626258872449398 0
14 0 -0.30950977001339197 0.21103643998503685 0
14 1 -0.22054390236735344 0.16400495264679193 0
14 2 -0.17584824562072754 0.1534605175256729 0
14 3 -0.23048882093280554 0.2573971087113023 0
14 4 -0.22860059468075633 0.29725350718945265 0
14 5 -0.15782972890883684 0.14196227490901947 0
14 6 -0.13285557460039854 0.045705442782491446 0
14 7 -0.14550325274467468 0.12319330964237452 0
14 8 -0.12134418589994311 0.12033457448706031 0
14 9 -0.08644004259258509 0.1587775987572968 0
14 10 -0.06667646346613765 0.2432717615738511 0
14 11 -0.06794802285730839 0.2841083128005266 0
14 12 -0.08954148460179567 0.2729534823447466 0
14 13 -0.09415662847459316 0.2064893264323473 0
14 14 -0.07925009867176414 0.14319728035479784 0
14 15 0.004856471088714898 0.10082081239670515 0
14 16 -0.0417602230591001 -0.008869205965311266 0
14 17 -0.02148941409541294 0.042066691787113086 0
14 18 0.0806780681014061 0.09872883325442672 0
14 19 0.12253490276634693 0.07134355511516333 0
14 20 0.09351168852299452 0.03559244074858725 0
14 21 0.1167752161854878 -0.03830504961661063 0
14 22 0.13657974638044834 -0.00974762812256813 0
14 23 0.20015432126820087 0.00619318475946784 0
14 24 0.30358612164855003 -0.07606540317647159 0
14 25 0.4521190142259002 -0.18971465714275837 0
14 26 0.4392769644036889 -0.19087974866852164 0
14 27 0.46688549034297466 -0.12533842213451862 0
14 28 0.39017732068896294 -0.07930672075599432 0
14 29 0.3213673047721386 0.0618413015617989 0
14 30 0.21157154627144337 0.06411076476797462 0
14 31 0.2190017430111766 -0.026843809115234762 0
14 32 0.11002806108444929 -0.11388993775472045 0
14 33 0.07704314310103655 -0.12652412801980972 0
14 34 0.0655578370206058 -0.13649861980229616 0
14 35 0.06721347046550363 -0.22948378138244152 0
14 36 0.052867050748318434 -0.27415323443710804 0
14 37 0.005441939109005034 -0.15652918443083763 0
14 38 0.05556442099623382 -0.037107037380337715 0
14 39 -0.1575920432806015 -0.07830538600683212 0
14 40 -0.07421619351953268 -0.06744854291900992 0
14 41 -0.21858659386634827 -0.06030985154211521 0
14 42 4.9E-324 4.9E-324 1
14 43 -0.10169353894889355 -0.0409284308552742 0
14 44 4.9E-324 4.9E-324 1
14 45 4.9E-324 4.9E-324 1
14 46 4.9E-324 4.9E-324 1
14 47 4.9E-324 4.9E-324 1
14 48 4.9E-324 4.9E-324 1
14 49 4.9E-324 4.9E-324 1
15 0 -0.3617175854742527 0.2423675125464797 0
15 1 -0.3652688805013895 0.19374633859843016 0
15 2 -0.2260799277573824 0.1286419089883566 0
15 3 -0.18824823666363955 0.17640964360907674 0
15 4 -0.2020213296636939 0.24868834763765335 0
15 5 -0.1781959217041731 0.22701017558574677 0
15 6 -0.14828452933579683 0.14914983697235584 0
15 7 -0.14485439518466592 0.12079788034316152 0
15 8 -0.11779410764575005 0.08170714182779193 0
15 9 -0.08638000721111894 0.15053949691355228 0
15 10 -0.08738980069756508 0.2419749735854566 0
15 11 -0.07708120346069336 0.289356404915452 0
15 12 -0.09023557556793094 0.2687144298106432 0
15 13 -0.09617465734481812 0.2020911257714033 0
15 14 -0.08532115444540977 0.14112217724323273 0
15 15 -0.021748671773821115 0.07471319567412138 0
15 16 -0.07385499877273105 -0.027494057023432106 0
15 17 -0.013346652252948843 0.07552330690668896 0
15 18 0.06331492273602635 0.12090536952018738 0
15 19 0.048482619458809495 0.020097879460081458 0
15 20 0.06096294417511672 9.82328987447545E-4 0
15 21 0.04929065186297521 -0.038960260011663195 0
15 22 0.07663442962802947 -0.024127434007823467 0
15 23 0.15598810371011496 0.025739372242242098 0
15 24 0.36185858584940434 -0.07539059536065906 0
15 25 0.37563309259712696 -0.11178335547447205 0
15 26 0.3652023673057556 -0.18763120099902153 0
15 27 0.44687499664723873 -0.1354218537453562 0
15 28 0.3627019636332989 -0.06118434248492122 0
15 29 0.34688311256468296 -0.01830718421842903 0
15 30 0.28355959989130497 0.003915091045200825 0
15 31 0.2137359119951725 -0.03375445521669462 0
15 32 0.1333289910107851 -0.1224053492769599 0
15 33 0.09691708744503558 -0.1134314276278019 0
15 34 0.08853480266407132 -0.17579919891431928 0
15 35 0.0764356548897922 -0.2912095133215189 0
15 36 0.06927916780114174 -0.26658814772963524 0
15 37 0.02583219052758068 -0.16047401912510395 0
15 38 0.03068310796516016 -0.024264555133413523 0
15 39 4.9E-324 4.9E-324 1
15 40 -0.05022033769637346 -0.0811057947576046 0
15 41 4.9E-324 4.9E-324 1
15 42 4.9E-324 4.9E-324 1
15 43 4.9E-324 4.9E-324 1
15 44 4.9E-324 4.9E-324 1
15 45 4.9E-324 4.9E-324 1
15 46 4.9E-324 4.9E-324 1
15 47 4.9E-324 4.9E-324 1
15 48 4.9E-324 4.9E-324 1
15 49 4.9E-324 4.9E-324 1
16 0 -0.3819436077028513 0.19270689971745014 0
16 1 -0.49018753319978714 0.3878551386296749 0
16 2 -0.4859211156144738 0.2326743877492845 0
16 3 -0.3974323607981205 0.17724948655813932 0
16 4 -0.2856678795069456 0.2814000705257058 0
16 5 -0.17352009192109108 0.25058298371732235 0
16 6 -0.14218267798423767 0.1441350495442748 0
16 7 -0.13882649317383766 0.0939604165032506 0
16 8 -0.12664654199033976 0.04391445103101432 0
16 9 -0.09335888992063701 0.14804106368683279 0
16 10 -0.10674580046907067 0.20832749549299479 0
16 11 -0.09595035668462515 0.2864476963877678 0
16 12 -0.08570554945617914 0.2720519294962287 0
16 13 -0.09182788571342826 0.1877125008031726 0
16 14 -0.08626563847064972 0.13084588013589382 0
16 15 -0.0241227715741843 0.0775345852598548 0
16 16 -0.04279944277368486 -0.03173676296137273 0
16 17 -0.020624073164071888 0.12776421301532537 0
16 18 0.02876511716749519 0.09641111455857754 0
16 19 -0.007532623072620481 -0.016345458338037133 0
16 20 -0.01594069867860526 -0.029171574511565268 0
16 21 -0.05697448791033821 -0.03513047307205852 0
16 22 0.028222083692526212 -0.0053127690916880965 0
16 23 0.13490974181331694 0.02222031040582806 0
16 24 0.32018472254276276 -0.06634487234987319 0
16 25 0.3162842132151127 -0.11144323810003698 0
16 26 0.3024589568376541 -0.1484384834766388 0
16 27 0.40604887157678604 -0.13694203831255436 0
16 28 0.38684986904263496 -0.11365601234138012 0
16 29 0.33649005088955164 -0.04585230862721801 0
16 30 0.2815705491229892 -0.05979316617595032 0
16 31 0.22063293121755123 -0.0454267633613199 0
16 32 0.1577535578981042 -0.12949527194723487 0
16 33 0.14421127550303936 -0.18907644227147102 0
16 34 0.0938661159016192 -0.2516839881427586 0
16 35 0.10426504071801901 -0.3177655562758446 0
16 36 0.07922930922359228 -0.24164577387273312 0
16 37 0.05411717342212796 -0.20671935845166445 0
16 38 -0.0440312537830323 -0.12019359041005373 0
16 39 4.9E-324 4.9E-324 1
16 40 0.019977295771241188 -0.17696698009967804 0
16 41 4.9E-324 4.9E-324 1
16 42 4.9E-324 4.9E-324 1
16 43 4.9E-324 4.9E-324 1
16 44 4.9E-324 4.9E-324 1
16 45 4.9E-324 4.9E-324 1
16 46 4.9E-324 4.9E-324 1
16 47 4.9E-324 4.9E-324 1
16 48 4.9E-324 4.9E-324 1
16 49 4.9E-324 4.9E-324 1
17 0 -0.3262777756899595 0.15016304329037666 0
17 1 -0.4680562112480402 0.34980170615017414 0
17 2 -0.5995347145944834 0.34117904491722584 0
17 3 -0.5424789395183325 0.3433477897197008 0
17 4 -0.42464037984609604 0.3641272224485874 0
17 5 -0.221003876067698 0.27961636520922184 0
17 6 -0.13223617523908615 0.1643048645928502 0
17 7 -0.11279461230151355 0.0761708589270711 0
17 8 -0.11928988713771105 0.057065140921622515 0
17 9 -0.1002334263175726 0.1398060224018991 0
17 10 -0.1250648726709187 0.16985225956887007 0
17 11 -0.10523833567276597 0.2948718941770494 0
17 12 -0.09195097908377647 0.2695191968232393 0
17 13 -0.09151820419356227 0.1845547491684556 0
17 14 -0.09665203001350164 0.11447491403669119 0
17 15 -0.0454951876308769 0.039276768948184326 0
17 16 -0.03219493743381463 0.021215829183347523 0
17 17 -0.037499716039747 0.12566231982782483 0
17 18 -0.0033974874240811914 0.07328832661733031 0
17 19 -0.05367625301005319 -0.08389932739373762 0
17 20 -0.08590721315704286 -0.07168877776712179 0
17 21 -0.1223036777228117 -0.05829423223622143 0
17 22 -0.06427473900839686 -1.334223779849708E-4 0
17 23 0.08840570226311684 0.05584329064004123 0
17 24 0.2597174299880862 -0.0325962712377077 0
17 25 0.3106144517660141 -0.12862736778333783 0
17 26 0.27614341117441654 -0.14697844721376896 0
17 27 0.39507467579096556 -0.15979334595613182 0
17 28 0.407360983081162 -0.15691582206636667 0
17 29 0.32525173388421535 -0.06630516285076737 0
17 30 0.279436569660902 -0.11883399356156588 0
17 31 0.2073550638742745 -0.07915970869362354 0
17 32 0.18252128874883056 -0.17893760069273412 0
17 33 0.15994760300964117 -0.2388244243338704 0
17 34 0.12470659893006086 -0.2832166086882353 0
17 35 0.12536416482180357 -0.3819890581071377 0
17 36 0.11506332363933325 -0.24308472033590078 0
17 37 0.07896352233365178 -0.20474847499281168 0
17 38 0.0349231511936523 -0.12065509054809809 0
17 39 -0.17127519100904465 -0.19743134826421738 0
17 40 4.9E-324 4.9E-324 1
17 41 4.9E-324 4.9E-324 1
17 42 4.9E-324 4.9E-324 1
17 43 4.9E-324 4.9E-324 1
17 44 4.9E-324 4.9E-324 1
17 45 4.9E-324 4.9E-324 1
17 46 4.9E-324 4.9E-324 1
17 47 4.9E-324 4.9E-324 1
17 48 4.9E-324 4.9E-324 1
17 49 -0.01207957774749957 -0.013054926646873355 0
18 0 -0.2517332751303911 0.14826534735038877 0
18 1 -0.34644155763089657 0.22010167688131332 0
18 2 -0.4977529840543866 0.2920398972928524 0
18 3 -0.5449554082006216 0.34774873591959476 0
18 4 -0.48026319965720177 0.43335720989853144 0
18 5 -0.3001255989074707 0.32286597415804863 0
18 6 -0.12618088955059648 0.1344063775613904 0
18 7 -0.10558244679123163 0.15546142496168613 0
18 8 -0.10385158471763134 0.08694111881777644 0
18 9 -0.1155393801163882 0.10780333308503032 0
18 10 -0.14138392638415098 0.14536173921078444 0
18 11 -0.11092117708176374 0.293065900914371 0
18 12 -0.0934392954222858 0.2787861851975322 0
18 13 -0.09552542539313436 0.20047141332179308 0
18 14 -0.11664457619190216 0.08044487703591585 0
18 15 -0.11665951227769256 0.05368160456418991 0
18 16 -0.09712212160229683 0.00485639926046133 0
18 17 -0.05237543513067067 0.10850495705381036 0
18 18 -0.026322275050915778 0.00867561693303287 0
18 19 -0.054252834408544004 -0.11856822902336717 0
18 20 -0.0981228076852858 -0.14256396610289812 0
18 21 -0.13392971782013774 -0.07239494728855789 0
18 22 -0.0760035291314125 0.037314132147002965 0
18 23 0.09454751966404729 0.058294068556278944 0
18 24 0.21540696313604712 -0.037515745556447655 0
18 25 0.2535974206402898 -0.13878203136846423 0
18 26 0.28844035044312477 -0.14566359762102365 0
18 27 0.31055136770009995 -0.1491883210837841 0
18 28 0.4275930877774954 -0.20510889124125242 0
18 29 0.3248351700603962 -0.11298627266660333 0
18 30 0.22877195198088884 -0.13996500964276493 0
18 31 0.17712613753974438 -0.094742929097265 0
18 32 0.17774970084428787 -0.13691793847829103 0
18 33 0.13323882315307856 -0.2321674874983728 0
18 34 0.13326601637527347 -0.3267414066940546 0
18 35 0.13152307830750942 -0.4012183491140604 0
18 36 0.12692398764193058 -0.2609672546386719 0
18 37 0.10646824748255312 -0.21400336734950542 0
18 38 0.06165978708304465 -0.25947663467377424 0
18 39 4.9E-324 4.9E-324 1
18 40 4.9E-324 4.9E-324 1
18 41 4.9E-324 4.9E-324 1
18 42 4.9E-324 4.9E-324 1
18 43 4.9E-324 4.9E-324 1
18 44 4.9E-324 4.9E-324 1
18 45 4.9E-324 4.9E-324 1
18 46 4.9E-324 4.9E-324 1
18 47 4.9E-324 4.9E-324 1
18 48 4.9E-324 4.9E-324 1
18 49 4.9E-324 4.9E-324 1
19 0 -0.1845408990047872 0.17582554696127772 0
19 1 -0.2400569301098585 0.15928199142217636 0
19 2 -0.2352754781022668 0.11669730395078659 0
19 3 -0.2904997034929693 0.210190259385854 0
19 4 -0.3776101917028427 0.40018161199986935 0
19 5 -0.35628337413072586 0.4059801669791341 0
19 6 -0.17013824451714754 0.14969772938638926 0
19 7 -0.10900316340848804 0.237428305670619 0
19 8 -0.1024046081583947 0.06163148861378431 0
19 9 -0.1269931304268539 0.08863924816250801 0
19 10 -0.1398872183635831 0.173584776930511 0
19 11 -0.10185475647449493 0.3063065796159208 0
19 12 -0.09349177312105894 0.2736852113157511 0
19 13 -0.09625432919710875 0.16066435724496841 0
19 14 -0.11111252661794424 0.043773490469902754 0
19 15 -0.16327051958069205 0.011402460339013487 0
19 16 -0.10133930947631598 0.04587005474604666 0
19 17 -0.061602295842021704 0.1052456721663475 0
19 18 -0.05665484303608537 -0.047701460774987936 0
19 19 -0.048764752689749 -0.17169636697508395 0
19 20 -0.07960085547529161 -0.17307551903650165 0
19 21 -0.10831295186653733 -0.09845758276060224 0
19 22 -0.12105090403929353 0.025188193656504154 0
19 23 -0.010318170418031514 0.05038851290009916 0
19 24 0.10482839710311964 -0.0494456184678711 0
19 25 0.19372836640104651 -0.1342097739689052 0
19 26 0.29754745215177536 -0.1792950639501214 0
19 27 0.3584342123940587 -0.19601595727726817 0
19 28 0.4081727350130677 -0.2038038745522499 0
19 29 0.34226855263113976 -0.14131345227360725 0
19 30 0.23663034848868847 -0.17574387602508068 0
19 31 0.16465400997549295 -0.13535699993371964 0
19 32 0.11511278618127108 -0.15184015757404268 0
19 33 0.09668797440826893 -0.21669158525764942 0
19 34 0.11621892964467406 -0.29927320312708616 0
19 35 0.12771205650642514 -0.3410341180860996 0
19 36 0.10416957177221775 -0.19977084826678038 0
19 37 0.11458702478557825 -0.230799974873662 0
19 38 0.09523947048000991 -0.19575337832793593 0
19 39 4.9E-324 4.9E-324 1
19 40 4.9E-324 4.9E-324 1
19 41 4.9E-324 4.9E-324 1
19 42 4.9E-324 4.9E-324 1
19 43 4.9E-324 4.9E-324 1
19 44 4.9E-324 4.9E-324 1
19 45 4.9E-324 4.9E-324 1
19 46 4.9E-324 4.9E-324 1
19 47 4.9E-324 4.9E-324 1
19 48 4.9E-324 4.9E-324 1
19 49 4.9E-324 4.9E-324 1
20 0 -0.026598900323733687 0.1410918675828725 0
20 1 -0.16344763548113406 0.1547419703565538 0
20 2 -0.18482260592281818 0.16419190168380737 0
20 3 -0.18419037014245987 0.21842928882688284 0
20 4 -0.21378234401345253 0.284291822463274 0
20 5 -0.321894864551723 0.44042566511780024 0
20 6 -0.21217376552522182 0.19291925430297852 0
20 7 -0.1415978604927659 0.23148775473237038 0
20 8 -0.10619016224518418 0.08903724886476994 0
20 9 -0.12332823593169451 0.05792472418397665 0
20 10 -0.13201064756140113 0.18900253670290112 0
20 11 -0.10796337900683284 0.28689561877399683 0
20 12 -0.08896375983022153 0.28063437435775995 0
20 13 -0.097818898037076 0.17803992424160242 0
20 14 -0.08657145500183105 -0.0031794491223990917 0
20 15 -0.13625035621225834 0.0035694671678356826 0
20 16 -0.09168977057561278 0.06912083622592036 0
20 17 -0.08998593268916011 0.06075778976082802 0
20 18 -0.08112869178876281 -0.11731456413690466 0
20 19 -0.040552153484895825 -0.18485537730157375 0
20 20 -0.04958393890410662 -0.20632388908416033 0
20 21 -0.07123491098172963 -0.12018967187032104 0
20 22 -0.10151247214525938 0.02913973995600827 0
20 23 -0.09643492801114917 0.048822073033079505 0
20 24 -0.005458546336740255 -0.016520310775376856 0
20 25 0.12434339709579945 -0.12970932060852647 0
20 26 0.2687350884079933 -0.20871028117835522 0
20 27 0.3533912654966116 -0.2077731378376484 0
20 28 0.3941799011081457 -0.21632690075784922 0
20 29 0.335417402908206 -0.20292766159400344 0
20 30 0.2089243195950985 -0.21734819933772087 0
20 31 0.1474764458835125 -0.17492502741515636 0
20 32 0.08428846579045057 -0.17296695709228516 0
20 33 0.06935100024566054 -0.24492562608793378 0
20 34 0.082087671617046 -0.36251604091376066 0
20 35 0.12888839282095432 -0.3137822672724724 0
20 36 -0.01960934160160832 -0.24420334678143263 0
20 37 0.059027575596701354 -0.1854434609413147 0
20 38 0.08535513328388333 -0.1939123123884201 0
20 39 4.9E-324 4.9E-324 1
20 40 4.9E-324 4.9E-324 1
20 41 4.9E-324 4.9E-324 1
20 42 4.9E-324 4.9E-324 1
20 43 4.9E-324 4.9E-324 1
20 44 4.9E-324 4.9E-324 1
20 45 4.9E-324 4.9E-324 1
20 46 4.9E-324 4.9E-324 1
20 47 4.9E-324 4.9E-324 1
20 48 4.9E-324 4.9E-324 1
20 49 4.9E-324 4.9E-324 1
21 0 -0.04073244996834546 0.1341532515361905 0
21 1 -0.14167195744812489 0.17136799544095993 0
21 2 -0.12157642235979438 0.22743380442261696 0
21 3 -0.13433587411418557 0.2500265445560217 0
21 4 -0.11669858451932669 0.24391722865402699 0
21 5 -0.24061208544299006 0.3155561559833586 0
21 6 -0.2618039455264807 0.3105269353836775 0
21 7 -0.15986737050116062 0.24359486438333988 0
21 8 -0.11534019140526652 0.165064905770123 0
21 9 -0.12864609714597464 0.05954200867563486 0
21 10 -0.13232043851166964 0.16466021165251732 0
21 11 -0.11027486878447235 0.2914408650249243 0
21 12 -0.08999717887490988 0.2665919307619333 0
21 13 -0.09513003379106522 0.13570817932486534 0
21 14 -0.06381706288084388 -0.010485719656571746 0
21 15 -0.07499351969454437 0.018074449617415667 0
21 16 -0.09372115065343678 0.09537934721447527 0
21 17 -0.12142288964241743 -0.018292768159881234 0
21 18 -0.12516600359231234 -0.13379036961123347 0
21 19 -0.08796241576783359 -0.19811562402173877 0
21 20 -0.08203582582063973 -0.20499743754044175 0
21 21 -0.07376094115898013 -0.1195944994688034 0
21 22 -0.058554400922730565 -0.013333247392438352 0
21 23 -0.08294741273857653 0.0044303628674242646 0
21 24 -0.049332012655213475 -0.02600590235670097 0
21 25 0.07108056335709989 -0.10199231537990272 0
21 26 0.260459101293236 -0.21540094632655382 0
21 27 0.3433488253504038 -0.21202329453080893 0
21 28 0.3602984622120857 -0.22092040814459324 0
21 29 0.3234302867203951 -0.24355807062238455 0
21 30 0.16770674474537373 -0.25140834879130125 0
21 31 0.12060523685067892 -0.20094802416861057 0
21 32 0.0792996734380722 -0.2172123845666647 0
21 33 0.07768501387909055 -0.2985632251948118 0
21 34 -0.07082500762771815 -0.344360563904047 0
21 35 0.04253716173116118 -0.24495508056133986 0
21 36 -0.17746360506862402 -0.34518396481871605 0
21 37 0.02245305059477687 -0.46314964443445206 0
21 38 0.025173599482513964 -0.13076992938295007 0
21 39 4.9E-324 4.9E-324 1
21 40 4.9E-324 4.9E-324 1
21 41 4.9E-324 4.9E-324 1
21 42 4.9E-324 4.9E-324 1
21 43 4.9E-324 4.9E-324 1
21 44 4.9E-324 4.9E-324 1
21 45 4.9E-324 4.9E-324 1
21 46 4.9E-324 4.9E-324 1
21 47 4.9E-324 4.9E-324 1
21 48 4.9E-324 4.9E-324 1
21 49 4.9E-324 4.9E-324 1
22 0 -0.0692583508498501 0.052977498213294894 0
22 1 -0.07115479069761932 0.21188962901942432 0
22 2 -0.09638041164726019 0.2357320562005043 0
22 3 -0.14794732630252838 0.2505716001614928 0
22 4 -0.12660479452461004 0.24509986862540245 0
22 5 -0.18314619711600244 0.17224403750151396 0
22 6 -0.21405382361263037 0.2907393267378211 0
22 7 -0.18257267819717526 0.21223981911316514 0
22 8 -0.1353852916508913 0.13994103576987982 0
22 9 -0.12598378560505807 0.14653738355264068 0
22 10 -0.1345081925392151 0.16494513279758394 0
22 11 -0.11745172832161188 0.27806282602250576 0
22 12 -0.09251329605467618 0.26299393083900213 0
22 13 -0.08721599215641618 0.16692976281046867 0
22 14 -0.05071722576394677 -0.014138939965050668 0
22 15 -0.04781517363153398 0.0055816692765802145 0
22 16 -0.11153696663677692 0.06555375223979354 0
22 17 -0.1841286877170205 -0.05345574987586588 0
22 18 -0.19405273022130132 -0.13291763071902096 0
22 19 -0.13836468663066626 -0.1940752724185586 0
22 20 -0.1192957735620439 -0.22245895862579346 0
22 21 -0.05125691252760589 -0.09943419881165028 0
22 22 -0.028128054458647966 -0.026520439889281988 0
22 23 -0.02917626954149455 -0.05777725204825401 0
22 24 -0.09194650081917644 -0.025213472195900977 0
22 25 -0.02083758101798594 -0.06862910720519722 0
22 26 0.11966513108927757 -0.18196445843204856 0
22 27 0.30134816467761993 -0.21292446460574865 0
22 28 0.2861087154597044 -0.2647881614975631 0
22 29 0.18045840878039598 -0.2755763316527009 0
22 30 0.13429347146302462 -0.2599082551896572 0
22 31 0.13904096372425556 -0.2688161563128233 0
22 32 0.10511784860864282 -0.27831008611246943 0
22 33 0.12553977640345693 -0.49024743400514126 0
